"Don't forget to cable to let us know you arrived safely.
","네가 안전하게 도착했다는 소식을 전화로 우리에게 얘기하는 것을 잊지 마라.
"
"Sound travels through the medium of air.
","소리는 공기를 통하여 전파매개가 된다.
"
"He is descended lineally from an immigrant.
","그는 이민의 직계 후예이다.
"
"When his schoolmate made the last goal,the boy gave out with an untrammeled yell.
","그 소년은 동학이 마지막 골을 차 넣었을 때 큰소리로 환호를 질렀다.
"
"The wheat field rippled in the breeze.
","밀밭이 바람에 물결치고 있다.
"
"That job will take a lot of doing.
","이 일은 제대로 하기에 쉽지 않을 것이다.
"
"This bush has grown up a lot in the last few months.
","이 키작은 나무는 몇 개월 동안에 이미 많이 자랐다.
"
"Ambition for personal gain egged the bourgeois careerist on.
","사리사욕이 이 자산계급 야심가의 행동을 지배하고 있다.
"
"Gone forever are the dark days of the old society.
","지나갔다. 그 구사회 암측의 날들은 다시 오지 않을 것이다.
"
"Is he going to play off on Friday?
","그는 금요일에 듀스게임에 참가할 것이다.
"
"There are seven days in a week.
","일주일은 칠일이다.
"
"Come and sit over here.
","이리와 여기에 앉아라.
"
"The vine has begun to grow away from the wall.
","포도나무가 이미 담 밖으로 뻗어나오기 시작했다.
"
"We didn't reckon on seeing him.
","우리는 그를 만나기를 바라지 않는다.
"
"The platoon leader faced his men about.
","소대장은 그의 사병들을 뒤로 돌게 했다.
"
"He was perplexed at her mysterious utterances.
","그는 그녀의 수수께끼같은 말에 곤혹스러움을 느꼈다.
"
"The L/C remains valid until the 15th day after shipment.
","신용은 배를 갈아 탄 뒤에 15일내에 유효하다고 증명한다.
"
"Everything hinges on what we do next.
","모든 것은 우리들이 다음에 어떻게 하느냐에 달려있다.
"
"It's your turn to clean the bedroom up.
","이번에는 네가 침실을 청소할 차례이다.
"
"We had a streak of good luck.
","우리는 운잉 좋은 시기가 있었다.
"
"I asked the building firm to estimate for the repairs to the roof.
","나는 건축회사에 의뢰해서 지붕을 수리하는 비용을 추산해 보았다.
"
"I'm busy now.
","나는 지금 시간을 낼 수 없다.
"
"We parked the car by the sea and it got covered in spray.
","우리가 차를 해변에 세워두어서 차에 온통 물보라가 튀었다.
"
"I wonder whether they will care for us all to go there.
","나는 그들이 우리가 모두 거기에 가는 것을 좋아하는지 아닌지 모르겠다.
"
"I want to get married and settle down.
","나는 결혼으로 안정된 생활을 하고 싶다.
"
"Looking forward to visiting Germany and to seeing you again at the Conference this coming July.
","독일 방문을 고대하며 또한 금년 월 총회상에서 다시 당신을 만날 수 있기를 바랍니다.
"
"I'm leaving in an hour and I haven't packed yet!
","나는 1시간 후에 출발하려고 하는데, 나의 짐은 아직 다 정리되지 않았어!
"
"He shouldered his way to the front of the crowd.
","그는 어깨로 길을 밀어 열어 군중들의 앞에까지 밀고 갔다.
"
"If he had known in time he would have been home.
","만약 그가 제때 알았다면 그는 집에 갔을 것이다.
"
"This is the very pen the writer used.
","이것은 바로 그 작가가 사용했던 펜이다.
"
"By the enclosed protest you will perceive that this bill has been refused acceptance.
","동봉한 지급 거절증서로 알 수 있듯이, 이 수표는 이미 지불을 거절당했다.
"
"He never lets anyone come between him and his daily work.
","그는 종래 남으로 하여금 그의 일상적인 업무를 방해하게끔 하지 않는다.
"
"He is,as we all know,a splendid chap.
","우리는 그가 확실히 걸출한 청년이라고 생각한다.
"
"When she telephoned me,I was doing my lesson.
","그녀가 나에게 전화를 했을 때 나는 숙제를 하고 있었다.
"
"We are welling to establish trade relations with your company.
","우리는 귀사와의 업무 왕래를 바랍니다.
"
"She unburdened herself of her secret to me.
","그녀는 나에게 마음속에 비밀을 털어놓았다.
"
"I don't know how the door banged to.
","나는 어떻게 문이 쾅하고 닫혔는지를 모르겠다.
"
"I must emphasize the fact that they are only children.
","나는 그들이 단지 아이들에 지나지 않는다는 이 사실을 강조해야 한다.
"
"Don ' t pull him up from time to time for mispronouncing a syllable.
","그가 때때로 한 음절을 잘못 읽었다고 그를 중지시키지 마라.
"
"Who but George would do such a thing?
","조지 외에 누가 이런 일을 해낼 수 있을까?
"
"We were reassured that the ship was safe and sound.
","우리는 이 배가 안전 무사하다는 소리를 듣고 안심이 되었다.
"
"The committee threw out my suggestions.
","위원회는 나의 제안을 거절했다.
"
"Literature is a branch of knowledge.
","문학은 학문의 한 갈래이다.
"
"I jumped up out of the chair.
","나는 의자에서 뛰었다.
"
"He persisted in his folly despite his friend's advice.
","그는 친구들의 권고를 듣지 않고, 고집스럽게 그의 바보같은 일을 계속했다.
"
"bite off the music program
","음악 프로그램을 중단하다.
"
"Our house is the furthest away.
","우리의 집은 여기에서 가장 가까운 것이다.
"
"Smoking is a compulsion with him.
","그는 자신이 담배 피우지 않는 것을 이겨낼 수 없다.
"
"He is the youngest in our school.
","우리 학교 안에서 그가 가장 어리다.
"
"To avoid confusion,the teams wore different colours.
","혼동을 피하기 위해서 두 팀은 서로 다른 색깔의 옷을 입었다.
"
"The memory of a remote day is still fresh in my mind.
","아주 오래 전의 일이 내 머리 속에는 아직도 생생하다.
"
"He spent a lot of time jauting about on the Continent.
","그는 유럽 대륙 도처를 돌아다니는데 많은 시간을 보냈다.
"
"The crowd panicked at the sound of the guns.
","군중들은 총소리를 듣고 놀라서 어쩔 줄 몰랐다.
"
"She dropped the ball down and he caught it.
","그녀는 공을 던지고 그는 받았다.
"
"I can't accept that bit about gambling being evil.
","나는 도박이 악행이라는 견해를 받아들일 수 없다.
"
"Women deserve equal pay and to work on equal terms with men.
","여자도 서로 같은 보수를 받아야 하며 남자와 동등한 조건에서 일해야 한다.
"
"The seat of the chair is broken.
","이 의자의 시트가 망가졌다.
"
"The drainpipe has plugged up because of something settling in it.
","배수관은 안에 침전된 무언가가 있어서 막혔다.
"
"He can't understand a general argument,he always asks nitpicking little questions.
","그는 총체적인 논점을 이해하지 못해서, 늘 중요하지 않은 지엽적인 문제들을 묻는다.
"
"The damage to my car is negligible.
","나의 차의 손상은 아주 경미한 것이다.
"
"I'll cruise over to your place about three.
","나는 대략 3시에 너에게 갈 것이다.
"
"Well,I never !=I never did!
","정말 생각지도 못했다! 그럴 리 없어!
"
"His failure made a mockery of all the teacher's efforts to help him.
","그의 실패는 선생님으로 하여금 그를 돕기 위해 한 노력을 모두 웃음거리가 되게 만들었다.
"
"We have pinned up the map on the wall.
","우리는 이미 핀으로 지도를 벽 위에 박았다.
"
"We do not live in order to eat.
","우리는 먹는 것으로만 살지는 않는다.
"
"learn this poem by tomorrow.
","내일 이전에 이시를 외워라.
"
"Our Corporation handles a wide range of products,most of which may well fit into your sales program.
","우리 회사가 경영하는 아주 많은 품종의 대부분은 당신 회사가 판매하시기에 적당합니다.
"
"Some people like beef underdone.
","어떤 사람은 반만 익힌 소고기를 좋아한다.
"
"He put the newspaper over his face.
","그는 신문지 한 장으로 자신의 얼굴을 덮었다.
"
"If anyone deserves the ""Secretary of the Year Award"",it's you.
","만일 ""올해의 비서상""을 탈만한 사람이 있다면 그것은 바로 너다.
"
"We are sorry that we failed to enclose our catalogue with our letter of...
","우리 측이 ..월 ..일 편지에 아직 목록을 추가할 수 없어서 매우 미안합니다.
"
"It was a very difficult job but Anne was able to bring it off successfully.
","그것은 아주 어려운 일이었는데 Anne가 성공적으로 임무를 완수했다.
"
"Before the meeting,let me give you a briefing.
","회의를 열기 전에 내가 먼저 너에게 상황을 간단하게 설명하겠다.
"
"Sunshine and health often go together.
","햇빛이 있어서 건강도 있다.
"
"He asked me where I was going to do it.
","그는 나에게 어느 곳에서 이 일을 할 것인가를 물었었다.
"
"I shall hope to find a letter from you somewhere in Europe.You have my itinerary.
","나는 유럽에서 직접 당신의 회신을 받을 수 있기를 희망합니다. 당신은 나의 여행 노선을 가지고 있습니다.
"
"On receipt of the manuscript the compositors started casting (it) off.
","친필 원고를 받자마자 식자공은 인쇄 편폭을 가늠하기 시작했다.
"
"If we hadn't got everything ready by now,we couldn't start tomorrow.
","만일 지금 모든 것이 준비되어 있지 않다면 우리는 내일 출발할 수 없다.
"
"What you say is not relevant to the matter in hand.
","네가 말한 일은 현재 고려중인 문제와 무관한다.
"
"I'm badly behind with my work and am making great efforts to catch up.
","나의 일이 너무 뒤떨어져서, 나는 따라잡으려고 노력하고 있다.
"
"We regret to inform you that the goods are not in accordance with your samples.
","우리는 도착한 물건과 견본이 상당한 차이가 있다는 것을 알리게 되어 매우 유감스럽다.
"
"We are hoping for some rain.
","우리는 비가 좀 오기를 바란다.
"
"The restaurant has a good reputation.
","이 식당은 장사가 잘 된다.
"
"The mattress needs to be aired.
","이 매트리스는 좀 말려야 한다.
"
"It may not be a good thing to take your friend's experience as a guide.
","네 친구의 경험을 가이드로 삼는 것은 아마도 좋은 일이 아니다.
"
"Would you please hold the door open for me?
","당신이 나에게 문을 열고 있어 주세요.
"
"How should I learn Chinese?
","내가 중국어를 어떻게 배워야 합니까?
"
"We're trying to bring along many promising young actors.
","우리는 전도가 유망한 청년 배우들을 많이 배양하려고 노력하고 있다.
"
